step,leaf_id,abstract_state,env_action,silver_class,g_value
748,54,25,7,2,-514.7798462
749,54,25,1,2,-511.27771
750,54,25,2,2,-518.6137695
751,54,25,9,2,-509.5897217
752,54,25,7,2,-508.3062439
753,54,25,11,2,-513.9425049
754,38,16,7,1,-518.7531128
755,46,21,10,2,-507.6618042
756,46,21,2,2,-512.1768188
757,46,21,2,2,-514.6622314
758,38,16,1,1,-502.5456848
759,7,1,1,3,-506.135498
760,7,1,2,3,-501.4739075
761,11,2,2,5,-512.8422852
762,17,5,7,5,-500.5948792
763,17,5,7,5,-513.8619385
764,27,11,8,5,-500.5548401
765,19,6,10,8,-503.5265503
766,11,2,4,5,-497.8496094
767,38,16,5,1,-498.3134766
768,13,3,5,4,-505.0852051
769,14,4,7,2,-501.6098633
770,11,2,7,5,-521.680542
771,17,5,2,5,-509.5487976
772,26,10,5,0,-514.0809326
773,17,5,1,5,-525.0281372
774,20,7,10,2,-508.795105
775,27,11,3,5,-510.4789124
776,43,19,2,6,-516.071106
777,43,19,7,6,-515.28479
778,43,19,3,6,-519.1397095
779,43,19,6,6,-520.494812
780,22,8,9,5,-514.0407104
781,27,11,2,5,-518.9475708
782,40,17,7,7,-518.5039673
783,20,7,7,2,-531.7568359
784,22,8,7,5,-523.1472168
785,27,11,4,5,-511.9007568
786,17,5,10,5,-518.2969971
787,22,8,2,5,-520.1243896
788,43,19,9,6,-525.5340576
789,43,19,7,6,-528.239502
790,46,21,7,2,-541.7307739
791,46,21,7,2,-530.925293
792,43,19,7,6,-546.27771
793,43,19,2,6,-527.9518433
794,32,14,9,7,-528.5055542
795,31,13,1,1,-531.3574829
796,43,19,9,6,-530.3817139
797,43,19,5,6,-516.2087402
798,43,19,9,6,-520.9694824
799,43,19,9,6,-514.0450439
800,31,13,8,1,-512.5297852
801,43,19,2,6,-517.7525635
802,43,19,10,6,-515.0499268
803,43,19,0,6,-521.0112305
804,43,19,5,6,-510.9337769
805,43,19,5,6,-520.0187988
806,43,19,3,6,-507.4783936
807,43,19,2,6,-511.0559082
808,32,14,7,7,-508.6478882
