feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_mean_remaining_mig,feat_mean_remaining_reinst,feat_total_ues,ci,cj,action
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,106.25,41.28571319580078,895.2857055664062,38.0,5,7,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,26.0,114.0,209.42857360839844,997.5714111328124,12.0,5,8,6
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,14.0,92.875,154.85714721679688,986.0,18.0,5,9,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,28.0,114.75,89.28571319580078,969.0,19.0,5,10,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,20.0,102.875,119.14286041259766,977.5714111328124,25.0,5,11,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,24.0,106.25,42.71428680419922,905.2857055664062,30.0,6,7,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,28.0,198.625,10.0,84.25,95.57142639160156,970.5714111328124,22.0,6,8,9
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,22.0,104.3125,29.28571510314941,853.1428833007812,29.0,6,9,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,20.0,102.875,113.0,975.7142944335938,20.0,6,10,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,28.0,198.625,14.0,92.75,154.7142791748047,985.8571166992188,18.0,6,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,24.0,106.25,41.28571319580078,896.1428833007812,37.0,7,8,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,22.0,104.25,47.14285659790039,945.1428833007812,29.0,7,9,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,20.0,102.875,118.42857360839844,977.5714111328124,26.0,7,10,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,22.0,104.25,48.57143020629883,957.2857055664062,27.0,7,11,9
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,26.0,112.375,36.85714340209961,870.1428833007812,29.0,8,9,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,24.0,111.8125,202.42857360839844,996.0,13.0,8,10,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,18.0,96.625,101.28571319580078,973.7142944335938,18.0,8,11,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,196.625,12.0,86.75,114.85713958740234,976.7142944335938,23.0,9,10,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,24.0,106.375,34.14285659790039,864.8571166992188,24.0,9,11,11
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,196.625,16.0,94.4375,58.42856979370117,963.5714111328124,24.0,10,11,7
