step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,weighted_resource_diff,weighted_network_diff,weighted_security_diff,best_weighted_q_resource,best_weighted_q_network,best_weighted_q_security,alt_weighted_q_resource,alt_weighted_q_network,alt_weighted_q_security,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
41,Envelope,MORL_vec,MORL_RDX,1,5,5,0,"Action 1 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 1 is better on Resource, worse on Network, Security. Per-component: Resource: gains 16.216 weighted; Network: loses 75.934 weighted; Security: loses 7.992 weighted.",16.215921,-75.93441,-7.9915853,22.173159,-10.941046,5.9633636,5.957237,64.99336,13.954949,24.0,194.625,18.0,98.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,114.751953125,0.8096923828125,5.41015625,0.0819789320230484,140.0,276.0,0.0,1025.7142333984375,0.0,45.0,7.0
42,Envelope,MORL_vec,MORL_RDX,5,5,7,1,"Action 5 was executed and matches the highest-Q action (action 5). Compared to next-best action 7: better on Network, Security, worse on Resource. Per-component: Resource: loses 28.736 weighted; Network: gains 29.091 weighted; Security: gains 32.399 weighted.",-28.735617,29.09097,32.398582,5.8464136,64.949196,14.575875,34.58203,35.858223,-17.822706,22.0,192.625,18.0,98.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,117.55078125,0.7822031378746033,5.41015625,0.0819789320230484,140.0,275.8571472167969,0.0,1025.7142333984375,0.0,43.0,7.0
43,Envelope,MORL_vec,MORL_RDX,1,5,5,0,"Action 1 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 1 is better on Resource, worse on Network, Security. Per-component: Resource: gains 17.244 weighted; Network: loses 75.706 weighted; Security: loses 8.607 weighted.",17.24413,-75.70601,-8.606702,23.468134,-10.427825,5.1681743,6.2240047,65.27819,13.774877,20.0,190.625,18.0,98.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,120.349609375,0.7818679809570312,5.41015625,0.0819789320230484,140.0,275.71429443359375,0.0,1025.7142333984375,1.0,43.0,7.0
44,Envelope,MORL_vec,MORL_RDX,8,5,5,0,Action 8 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 8 is worse on all objectives. Per-component: Resource: loses 33.350 weighted; Network: loses 73.502 weighted; Security: loses 10.775 weighted.,-33.349678,-73.50244,-10.7746725,-27.402296,-7.581995,3.3867812,5.94738,65.92045,14.161453,22.0,192.625,18.0,98.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,123.1484375,0.80949866771698,5.41015625,0.0819789320230484,140.0,275.71429443359375,0.0,1025.7142333984375,0.0,44.0,7.0
45,Envelope,MORL_vec,MORL_RDX,1,5,5,0,"Action 1 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 1 is better on Resource, worse on Network, Security. Per-component: Resource: gains 16.991 weighted; Network: loses 75.223 weighted; Security: loses 8.225 weighted.",16.991022,-75.22261,-8.225212,21.978918,-9.655207,5.763489,4.987896,65.567406,13.988701,22.0,192.625,16.0,92.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,125.947265625,0.03743444010615349,0.1983642578125,0.0819789320230484,140.0,275.71429443359375,0.0,1025.5714111328125,0.0,44.0,7.0
46,Envelope,MORL_vec,MORL_RDX,4,5,5,0,"Action 4 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 4 is better on Resource, Security, worse on Network. Per-component: Resource: gains 19.982 weighted; Network: loses 73.919 weighted; Security: gains 5.013 weighted.",19.982105,-73.918945,5.012849,25.145748,-8.497786,19.365128,5.163644,65.42116,14.352279,22.0,192.625,14.0,90.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,128.74609375,0.010722841136157513,0.0186614990234375,0.0819789320230484,140.0,275.5714416503906,0.0,1025.5714111328125,0.0,44.0,7.0
47,Envelope,MORL_vec,MORL_RDX,5,5,7,1,"Action 5 was executed and matches the highest-Q action (action 5). Compared to next-best action 7: better on Network, Security, worse on Resource. Per-component: Resource: loses 28.156 weighted; Network: gains 28.955 weighted; Security: gains 31.986 weighted.",-28.156,28.95531,31.986073,4.99421,65.395325,13.705022,33.15021,36.440014,-18.281054,22.0,192.625,14.0,90.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,131.544921875,0.037878308445215225,0.202392578125,0.0819789320230484,140.0,275.5714416503906,0.0,1025.4285888671875,0.0,44.0,7.0
48,Envelope,MORL_vec,MORL_RDX,6,5,5,0,Action 6 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 6 is worse on all objectives. Per-component: Resource: loses 70.555 weighted; Network: loses 93.135 weighted; Security: loses 26.272 weighted.,-70.55517,-93.134674,-26.271757,-64.54742,-27.256186,-12.442857,6.007754,65.87849,13.828899,24.0,194.625,16.0,96.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,134.34375,0.0251017976552248,0.056732177734375,0.0819789320230484,140.0,275.4285583496094,0.0,1025.4285888671875,1.0,45.0,7.0
49,Envelope,MORL_vec,MORL_RDX,2,5,5,0,Action 2 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 2 is worse on all objectives. Per-component: Resource: loses 33.626 weighted; Network: loses 87.798 weighted; Security: loses 21.320 weighted.,-33.62553,-87.79792,-21.320168,-27.893778,-21.913315,-6.9213653,5.7317553,65.884605,14.398803,26.0,196.625,16.0,96.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.58203125,137.142578125,0.03752054646611214,0.1986083984375,0.0819789320230484,140.0,275.4285583496094,0.0,1025.4285888671875,0.0,44.0,7.0
50,Envelope,MORL_vec,MORL_RDX,7,5,5,0,"Action 7 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 7 is better on Resource, worse on Network, Security. Per-component: Resource: gains 29.321 weighted; Network: loses 29.178 weighted; Security: loses 33.169 weighted.",29.32104,-29.178328,-33.16925,34.873272,36.258717,-18.357157,5.552234,65.43704,14.812095,26.0,196.625,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.58203125,139.94140625,0.010280882008373737,0.01556396484375,0.0819789320230484,140.0,275.4285583496094,0.0,1025.2857666015625,0.0,42.0,7.0
51,Envelope,MORL_vec,MORL_RDX,7,5,5,0,"Action 7 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 7 is better on Resource, worse on Network, Security. Per-component: Resource: gains 28.730 weighted; Network: loses 28.928 weighted; Security: loses 32.810 weighted.",28.730108,-28.927765,-32.809906,34.10519,36.468452,-18.170748,5.375081,65.39622,14.639157,22.0,188.5,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.58203125,142.740234375,0.010653359815478325,0.01751708984375,0.0819789320230484,140.0,275.28570556640625,0.0,1025.2857666015625,1.0,43.0,7.0
52,Envelope,MORL_vec,MORL_RDX,5,5,7,1,"Action 5 was executed and matches the highest-Q action (action 5). Compared to next-best action 7: better on Network, Security, worse on Resource. Per-component: Resource: loses 28.178 weighted; Network: gains 29.068 weighted; Security: gains 32.391 weighted.",-28.177948,29.067675,32.391163,5.5938535,65.5448,14.539281,33.7718,36.477127,-17.851883,22.0,188.5,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.58203125,145.541015625,0.010333197191357613,0.016815185546875,0.0819789320230484,140.0,275.28570556640625,0.0,1025.2857666015625,0.0,42.0,7.0
53,Envelope,MORL_vec,MORL_RDX,7,5,5,0,"Action 7 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 7 is better on Resource, worse on Network, Security. Per-component: Resource: gains 27.488 weighted; Network: loses 29.757 weighted; Security: loses 31.663 weighted.",27.48776,-29.757256,-31.662996,33.79475,36.235363,-17.708858,6.3069925,65.99262,13.954139,20.0,186.5,20.0,104.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.800290822982788,4.5859375,148.341796875,0.044374193996191025,0.19091796875,0.0819789320230484,140.0,275.1428527832031,0.0,1025.2857666015625,0.0,41.0,7.0
54,Envelope,MORL_vec,MORL_RDX,9,5,5,0,"Action 9 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 9 is better on Resource, worse on Network, Security. Per-component: Resource: gains 0.844 weighted; Network: loses 51.519 weighted; Security: loses 57.263 weighted.",0.8436924,-51.519135,-57.26267,6.573294,14.111764,-43.357723,5.729602,65.6309,13.9049425,20.0,186.5,16.0,96.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.800569772720337,4.5859375,151.142578125,0.010504858568310738,0.0193634033203125,0.0819789320230484,140.0,275.0,0.0,1025.2857666015625,0.0,42.0,7.0
55,Envelope,MORL_vec,MORL_RDX,3,5,5,0,Action 3 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 3 is worse on all objectives. Per-component: Resource: loses 29.647 weighted; Network: loses 52.673 weighted; Security: loses 6.273 weighted.,-29.646631,-52.67312,-6.2727594,-23.940407,13.446474,8.677772,5.7062254,66.11959,14.950531,24.0,194.625,18.0,98.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.5859375,153.943359375,0.0637403205037117,0.198486328125,0.0819789320230484,140.0,274.8571472167969,0.0,1025.2857666015625,0.0,42.0,7.0
56,Envelope,MORL_vec,MORL_RDX,6,5,5,0,Action 6 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 6 is worse on all objectives. Per-component: Resource: loses 70.078 weighted; Network: loses 92.496 weighted; Security: loses 26.315 weighted.,-70.07821,-92.49635,-26.315252,-64.71485,-26.852295,-12.4778385,5.3633533,65.64406,13.837415,26.0,196.625,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.5859375,156.744140625,0.782166600227356,5.421875,0.0819789320230484,140.0,274.71429443359375,0.0,1025.2857666015625,0.0,42.0,7.0
57,Envelope,MORL_vec,MORL_RDX,7,5,5,0,"Action 7 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 7 is better on Resource, worse on Network, Security. Per-component: Resource: gains 27.782 weighted; Network: loses 29.574 weighted; Security: loses 31.189 weighted.",27.78241,-29.573545,-31.189161,33.754982,36.296154,-17.503061,5.972571,65.8697,13.6861,26.0,196.625,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.5859375,159.544921875,0.03694997355341911,0.1953125,0.0819789320230484,140.0,274.71429443359375,0.0,1025.142822265625,0.0,41.0,7.0
58,Envelope,MORL_vec,MORL_RDX,3,5,5,0,Action 3 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 3 is worse on all objectives. Per-component: Resource: loses 29.317 weighted; Network: loses 52.126 weighted; Security: loses 4.931 weighted.,-29.317347,-52.125748,-4.9311204,-24.034405,13.599659,9.194715,5.2829423,65.72541,14.125834,24.0,190.5,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.5859375,162.345703125,0.017010007053613663,0.057708740234375,0.0819789320230484,140.0,274.5714416503906,0.0,1025.142822265625,0.0,39.0,7.0
59,Envelope,MORL_vec,MORL_RDX,4,5,5,0,"Action 4 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 4 is better on Resource, Security, worse on Network. Per-component: Resource: gains 21.141 weighted; Network: loses 73.265 weighted; Security: gains 5.145 weighted.",21.141068,-73.26539,5.145065,26.158941,-7.959777,18.808685,5.0178733,65.30561,13.663621,22.0,188.5,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.5859375,165.146484375,0.0102222990244627,0.0184478759765625,0.0819789320230484,140.0,274.4285583496094,0.0,1025.142822265625,1.0,40.0,7.0
60,Envelope,MORL_vec,MORL_RDX,11,5,5,0,Action 11 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 11 is worse on all objectives. Per-component: Resource: loses 5.005 weighted; Network: loses 78.530 weighted; Security: loses 15.913 weighted.,-5.0051107,-78.53041,-15.912858,0.65458536,-12.821516,-1.5947067,5.659696,65.7089,14.318151,22.0,188.5,18.0,102.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.800290822982788,4.5859375,167.9453125,0.036254338920116425,0.190673828125,0.0819789320230484,140.0,274.4285583496094,0.0,1025.142822265625,0.0,39.0,7.0
61,Envelope,MORL_vec,MORL_RDX,10,5,5,0,"Action 10 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 10 is better on Resource, worse on Network, Security. Per-component: Resource: gains 24.215 weighted; Network: loses 76.431 weighted; Security: loses 14.558 weighted.",24.214523,-76.431366,-14.558174,30.007746,-10.60744,0.26868555,5.7932215,65.82393,14.826859,22.0,188.5,20.0,104.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,170.744140625,0.036862511187791824,0.1949462890625,0.0819789320230484,140.0,274.28570556640625,0.0,1025.142822265625,0.0,40.0,7.0
62,Envelope,MORL_vec,MORL_RDX,5,5,7,1,"Action 5 was executed and matches the highest-Q action (action 5). Compared to next-best action 7: better on Network, Security, worse on Resource. Per-component: Resource: loses 27.904 weighted; Network: gains 27.790 weighted; Security: gains 33.254 weighted.",-27.904127,27.789555,33.254444,3.371378,64.70878,15.081817,31.275503,36.919224,-18.172628,22.0,188.5,20.0,104.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,173.54296875,0.324539452791214,2.20703125,0.0819789320230484,139.0,274.1428527832031,0.0,1025.142822265625,0.0,40.0,7.0
63,Envelope,MORL_vec,MORL_RDX,11,5,5,0,Action 11 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 11 is worse on all objectives. Per-component: Resource: loses 6.701 weighted; Network: loses 79.653 weighted; Security: loses 15.077 weighted.,-6.701332,-79.652664,-15.076592,-2.2528675,-15.39181,-1.7631145,4.448465,64.26086,13.3134775,22.0,188.5,18.0,102.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,176.341796875,1.5123822689056396,5.41015625,0.0819789320230484,139.0,274.0,0.0,1025.142822265625,1.0,42.0,7.0
64,Envelope,MORL_vec,MORL_RDX,10,5,5,0,"Action 10 was executed; the highest-Q action (action 5) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 10 is better on Resource, worse on Network, Security. Per-component: Resource: gains 27.491 weighted; Network: loses 75.411 weighted; Security: loses 12.401 weighted.",27.490591,-75.41113,-12.401068,32.10839,-11.346518,1.5903935,4.617798,64.06461,13.991462,24.0,190.5,18.0,102.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,179.140625,1.5802565813064575,5.41015625,0.0819789320230484,139.0,274.0,0.0,1025.142822265625,2.0,42.0,7.0
